,video_id,start_frame,stop_frame,verb,verb_class,noun,noun_class,narration
9300,P02_118,19044,19103,close,4,bin,36,close bin
9301,P02_118,19163,19216,turn-on,6,tap,0,open tap
9302,P02_118,19221,19804,rinse,2,strainer,39,rinse strainer
9303,P02_118,19777,19825,pick-up,0,sponge,9,pick up sponge
9304,P02_118,19842,19918,rinse,2,sponge,9,rinse sponge
9305,P02_118,19923,20001,turn-off,8,tap,0,close tap
9306,P02_118,20024,20071,pick-up,0,liquid:washing,22,pick up washing liquid
9307,P02_118,20076,20157,pour-onto,9,liquid:washing,22,pour washing liquid onto sponge
9308,P02_118,3987,4394,separate,52,cube:butter,78,separate butter cubes
9309,P02_118,20152,20200,put-down,1,liquid:washing,22,put down washing liquid
9310,P02_118,20284,21296,sponge,2,strainer,39,sponge strainer
9311,P02_118,21300,21353,turn-on,6,tap,0,open tap
9312,P02_118,21349,21843,rinse,2,strainer,39,rinse strainer
9313,P02_118,21848,21878,turn-off,8,tap,0,close tap
9314,P02_118,21877,22061,put-down,1,strainer,39,put down strainer
9315,P02_118,22054,22084,pick-up,0,part:juicer,106,pick up juicer part
9316,P02_118,22085,22200,sponge,2,part:juicer,106,sponge juicer part
9317,P02_118,22185,22250,turn-on,6,tap,0,open tap
9318,P02_118,22245,22376,rinse,2,part:juicer,106,rinse juicer part
9319,P02_118,4417,4551,wrap,36,butter:remaining,78,wrap remaining butter
9320,P02_118,22365,22416,turn-off,8,tap,0,close tap
9321,P02_118,22432,22483,put-down,1,part:juicer,106,put down juicer part
9322,P02_118,22471,22514,pick-up,0,part:juicer,106,pick up juicer part
9323,P02_118,22515,22713,sponge,2,part:juicer,106,sponge juicer part
9324,P02_118,22712,22785,turn-on,6,tap,0,open tap
9325,P02_118,22784,22983,rinse,2,part:juicer,106,rinse juicer part
9326,P02_118,22988,23018,turn-off,8,tap,0,close tap
9327,P02_118,23029,23077,put-down,1,part:juicer,106,put down juicer part
9328,P02_118,23081,23115,pick-up,0,tray,35,pick up tray
9329,P02_118,23125,23613,sponge,2,tray,35,sponge tray
9330,P02_118,4530,4569,put-down,1,knife,4,put down knife
9331,P02_118,23673,23727,turn-on,6,tap,0,open tap
9332,P02_118,23730,24195,rinse,2,tray,35,rinse tray
9333,P02_118,24196,24236,turn-off,8,tap,0,close tap
9334,P02_118,24267,24351,put-down,1,tray,35,put down tray
9335,P02_118,24375,24448,pick-up,0,sink,63,pick up tray from sink
9336,P02_118,24453,25133,sponge,2,tray,35,sponge tray
9337,P02_118,25145,25192,turn-on,6,tap,0,open tap
9338,P02_118,25986,26023,turn-off,8,tap,0,close tap
9339,P02_118,26056,26203,put-down,1,tray,35,put down tray
9340,P02_118,26250,26320,pick-up,0,sink,63,pick up tray from sink
9341,P02_118,4787,4839,open,3,fridge,12,open fridge
9342,P02_118,26322,27076,sponge,2,tray,35,sponge tray
9343,P02_118,27079,27151,turn-on,6,tap,0,open tap
9344,P02_118,27156,27561,rinse,2,tray,35,rinse tray
9345,P02_118,27564,27597,turn-off,8,tap,0,close tap
9346,P02_118,27605,27619,pick-up,0,sponge,9,pick up sponge
9347,P02_118,27625,27723,turn-on,6,tap,0,open tap
9348,P02_118,27717,27758,rinse,2,sponge,9,rinse sponge
9349,P02_118,27751,27851,squeeze,18,sponge,9,squeeze sponge
9350,P02_118,27856,27895,turn-off,8,tap,0,close tap
9351,P02_118,27968,27996,pick-up,0,liquid:washing,22,pick up washing liquid
9352,P02_118,4831,4870,return,1,butter,78,return butter
9353,P02_118,27968,28079,pour-onto,9,liquid:washing,22,pour washing liquid onto sponge
9354,P02_118,28084,28131,put-down,1,liquid:washing,22,put down washing liquid
9355,P02_118,28131,28743,sponge,2,tray,35,sponge tray
9356,P02_118,28791,28826,turn-on,6,tap,0,open tap
9357,P02_118,28826,29511,rinse,2,tray,35,rinse tray
9358,P02_118,29515,29562,turn-off,8,tap,0,close tap
9359,P02_118,29585,29654,put-down,1,tray,35,put down tray
9360,P02_118,29697,30689,empty,20,sink,63,empty sink
9361,P02_118,30682,30722,pick-up,0,plate,2,pick up plate from sink
9362,P02_118,30741,30764,pick-up,0,sponge,9,pick up sponge
9363,P02_118,4871,4917,close,4,fridge,12,close fridge
9364,P02_118,30761,30968,sponge,2,plate,2,sponge plate
9365,P02_118,30970,30995,put-down,1,sponge,9,put down sponge
9366,P02_118,31001,31037,turn-on,6,tap,0,open tap
9367,P02_118,31034,31214,rinse,2,plate,2,rinse plate
9368,P02_118,31219,31249,turn-off,8,tap,0,close tap
9369,P02_118,31254,31311,put-down,1,plate,2,put down plate
9370,P02_118,31316,31340,pick-up,0,sponge,9,pick up sponge
9371,P02_118,31339,31381,pick-up,0,liquid:washing,22,pick up washing liquid
9372,P02_118,31381,31447,pour,9,liquid:washing,22,pour washing liquid on sponge
9373,P02_118,31451,31497,put-down,1,liquid:washing,22,put down washing liquid
9374,P02_118,565,657,put-down,1,bowl,7,put down bowl
9375,P02_118,4989,5064,move,11,bag,19,move bag
9376,P02_118,31463,31511,squeeze,18,sponge,9,squeeze sponge
9377,P02_118,31514,31551,pick-up,0,mug,13,pick up mug
9378,P02_118,31554,31720,sponge,2,mug,13,sponge mug
9379,P02_118,31720,31742,put-down,1,sponge,9,put down sponge
9380,P02_118,31745,31802,turn-on,6,tap,0,open tap
9381,P02_118,31802,32032,rinse,2,mug,13,rinse mug
9382,P02_118,32022,32065,turn-off,8,tap,0,close tap
9383,P02_118,32083,32130,put-down,1,mug,13,put down mug
9384,P02_118,32156,32185,pick-up,0,mug,13,pick up mug
9385,P02_118,32203,32271,turn-on,6,tap,0,open tap
9386,P02_118,5068,5168,move,11,jar,40,move jar
9387,P02_118,32214,32319,fill-with,26,mug,13,fill mug with water
9388,P02_118,32307,32332,turn-off,8,tap,0,close tap
9389,P02_118,32337,32364,put-in,5,mug,13,put mug in sink
9390,P02_118,32376,32408,pick-up,0,glass,10,pick up glass
9391,P02_118,32412,32458,turn-on,6,tap,0,open tap
9392,P02_118,32462,32528,rinse,2,glass,10,rinse glass
9393,P02_118,32529,32542,pick-up,0,sponge,9,pick up sponge
9394,P02_118,32552,32892,sponge,2,glass,10,sponge glass
9395,P02_118,32891,32915,put-down,1,sponge,9,put down sponge
9396,P02_118,32920,32973,turn-on,6,tap,0,open tap
9397,P02_118,5203,5283,remove,12,lid:food:processor,6,remove food processor lid
9398,P02_118,32965,33292,rinse,2,glass,10,rinse glass
9399,P02_118,33293,33332,turn-off,8,tap,0,close tap
9400,P02_118,33337,33467,put-down,1,glass,10,put down glass
9401,P02_118,33472,33509,pick-up,0,sponge,9,pick up sponge
9402,P02_118,33514,33550,pick-up,0,mug,13,pick up mug
9403,P02_118,33533,33748,sponge,2,mug,13,sponge mug
9404,P02_118,33747,33776,put-down,1,sponge,9,put down sponge
9405,P02_118,33770,33818,turn-on,6,tap,0,open tap
9406,P02_118,33817,33956,rinse,2,mug,13,rinse mug
9407,P02_118,33961,34090,turn-off,8,tap,0,close tap
9408,P02_118,5288,5392,pick-up,0,blender,82,pick up blender
9409,P02_118,34100,34175,put-down,1,mug,13,put down mug
9410,P02_118,34253,34305,pick-up,0,cloth:wiping,17,pick up wiping cloth
9411,P02_118,34308,34525,wipe,2,surface,42,wipe surface
9412,P02_118,34532,34594,adjust,17,bottle,15,adjust bottle
9413,P02_118,34613,34668,pick-up,0,plate,2,pick up plate with spoon
9414,P02_118,34670,34711,turn-on,6,tap,0,open tap
9415,P02_118,34708,34743,put-with,1,plate,2,put plate with spoon into sink
9416,P02_118,34748,34780,pick-up,0,infuser:tea,39,pick up tea infuser
9417,P02_118,34843,34884,put-down,1,infuser:tea,39,put down tea infuser
9418,P02_118,34880,34941,pick-up,0,infuser:tea,39,pick up tea infuser
9419,P02_118,5389,5881,attach,64,blender,82,attach blender to processor
9420,P02_118,35006,35039,open,3,bin,36,open bin
9421,P02_118,35059,35779,empty,20,infuser:tea,39,empty tea infuser
9422,P02_118,35793,35824,close,4,bin,36,close bin
9423,P02_118,35886,35924,put-down,1,infuser:tea,39,put down tea infuser
9424,P02_118,35938,35965,pick-up,0,plate,2,pick up plate with spoons
9425,P02_118,35980,36017,turn-on,6,tap,0,open tap
9426,P02_118,36022,36085,fill-into,26,water,27,fill water into plate
9427,P02_118,36060,36095,turn-off,8,tap,0,close tap
9428,P02_118,36100,36124,put-in,5,plate,2,put plate in sink
9429,P02_118,36135,36177,pick-up,0,mug,13,pick up mug
9430,P02_118,5950,6091,remove,12,lid,6,remove blender lid
9431,P02_118,36050,36086,turn-on,6,tap,0,open tap
9432,P02_118,36187,36252,fill-with,26,mug,13,fill mug with water
9433,P02_118,36255,36272,turn-off,8,tap,0,close tap
9434,P02_118,36274,36292,pick-up,0,sponge,9,pick up sponge
9435,P02_118,36296,36452,sponge,2,mug,13,sponge mug
9436,P02_118,36450,36472,put-down,1,sponge,9,put down sponge
9437,P02_118,36476,36514,turn-on,6,tap,0,open tap
9438,P02_118,36523,36651,rinse,2,mug,13,rinse mug
9439,P02_118,36679,36714,turn-off,8,tap,0,close tap
9440,P02_118,36732,36821,put-down,1,mug,13,put down mug
9441,P02_118,6092,6221,put-down,1,lid,6,put down lid
9442,P02_118,36832,36875,pick-up,0,glass,10,pick up glass
9443,P02_118,36885,36929,turn-on,6,tap,0,open tap
9444,P02_118,36931,36989,fill-with,26,glass,10,fill glass with water
9445,P02_118,36979,37015,turn-off,8,tap,0,close tap
9446,P02_118,37013,37047,put-in,5,glass,10,put glass in sink
9447,P02_118,37032,37082,pick-up,0,glass,10,pick up glass
9448,P02_118,37087,37117,turn-on,6,tap,0,open tap
9449,P02_118,37094,37165,fill-with,26,glass,10,fill glass with water
9450,P02_118,37159,37175,turn-off,8,tap,0,close tap
9451,P02_118,37197,37237,put-in,5,glass,10,put glass in sink
9452,P02_118,6215,6249,pick-up,0,bag:pistachio,19,pick up pistachio bag
9453,P02_118,37214,37262,pick-up,0,mug,13,pick up mug
9454,P02_118,37246,37279,turn-on,6,tap,0,open tap
9455,P02_118,37286,37338,fill-with,26,mug,13,fill mug with water
9456,P02_118,37335,37365,turn-off,8,tap,0,close tap
9457,P02_118,37359,37410,put-in,5,mug,13,put mug in sink
9458,P02_118,37400,37442,pick-up,0,mug,13,pick up mug
9459,P02_118,37441,37464,turn-on,6,tap,0,open tap
9460,P02_118,37456,37525,fill-with,26,mug,13,fill mug with water
9461,P02_118,37528,37552,turn-off,8,tap,0,close tap
9462,P02_118,37557,37589,put-in,5,mug,13,put mug in sink
9463,P02_118,6366,6409,pick-up,0,scissors,79,pick up scissors
9464,P02_118,37592,37794,wipe,2,surface,42,wipe surface
9465,P02_118,37797,37862,move,11,plate,2,move plate
9466,P02_118,37877,38015,take-off,12,glove,60,take off gloves
9467,P02_118,38160,38215,pick-up,0,knife,4,pick up knife
9468,P02_118,38227,38319,check-in,24,butter,78,check butter in bowl
9469,P02_118,38332,38368,put-down,1,knife,4,put down knife
9470,P02_118,38384,38610,pick-up,0,bag:empty,19,pick up empty bag
9471,P02_118,38692,38724,open,3,bin,36,open bin
9472,P02_118,38718,38737,throw,13,bag,19,throw bag
9473,P02_118,38742,38774,close,4,bin,36,close bin
9474,P02_118,6484,6627,open,3,bag:pistachio,19,open pistachio bag using scissors
9475,P02_118,646,749,open,3,drawer,8,open drawer
9476,P02_118,6612,6662,put-down,1,scissors,79,put down scissors
9477,P02_118,6664,6795,pour-into,9,pistachio,133,pour pistachio into blender
9478,P02_118,6801,6884,pick-up,0,lid,6,pick up lid
9479,P02_118,6877,7128,cover-with,36,blender,82,cover blender with lid
9480,P02_118,7133,7366,turn-on,6,blender,82,turn on blender
9481,P02_118,7362,7518,turn-off,8,blender,82,turn off blender
9482,P02_118,7680,7759,remove,12,lid,6,remove blender lid
9483,P02_118,7761,7935,pour-into,9,pistachio,133,pour pistachio into blender
9484,P02_118,7939,8011,put-down,1,lid,6,put down lid
9485,P02_118,8014,8065,pick-up,0,bag:pistachio,19,pick up pistachio bag
9486,P02_118,752,827,pick-up,0,knife,4,pick up knife
9487,P02_118,8043,8067,pick-up,0,scissors,79,pick up scissors
9488,P02_118,8071,8134,open,3,bag:pistachio,19,open pistachio bag using scissors
9489,P02_118,8140,8177,put-down,1,scissors,79,put down scissors
9490,P02_118,8176,8494,pour-in,9,pistachio,133,pour pistachio in blender
9491,P02_118,8487,8563,put-down,1,bag,19,put down bag
9492,P02_118,8566,8636,pick-up,0,lid,6,pick up lid
9493,P02_118,8625,8712,cover-with,36,blender,82,cover blender with lid
9494,P02_118,8704,8801,turn-on,6,blender,82,turn on blender
9495,P02_118,9185,9302,turn-off,8,blender,82,turn off blender
9496,P02_118,9298,9601,remove,12,lid,6,remove blender lid
9497,P02_118,832,861,close,4,drawer,8,close drawer
9498,P02_118,9583,9730,open,3,cover:blender,89,open blender cover
9499,P02_118,9809,9864,open,3,drawer,8,open drawer
9500,P02_118,9860,9893,get,0,knife,4,get knife
9501,P02_118,9895,9929,close,4,drawer,8,close drawer
9502,P02_118,10001,10242,stir,10,mixture:pistachio,71,stir pistachio mixture using knife
9503,P02_118,10240,10294,close,4,cover:blender,89,close blender cover
9504,P02_118,10305,10338,pick-up,0,lid,6,pick up lid
9505,P02_118,10343,10446,cover,36,blender,82,cover blender using lid
9506,P02_118,10451,10671,turn-on,6,blender,82,turn on blender
9507,P02_118,10659,10904,turn-off,8,blender,82,turn off blender
9508,P02_118,861,956,open,3,fridge,12,open fridge
9509,P02_118,10961,11072,remove,12,lid,6,remove blender lid
9510,P02_118,11077,11110,pick-up,0,knife,4,pick up knife
9511,P02_118,11123,11156,open,3,cover:blender,89,open blender cover
9512,P02_118,11160,11479,stir-in,10,pistachio,133,stir pistachio in blender
9513,P02_118,11484,11533,close,4,cover:blender,89,close blender cover
9514,P02_118,11500,11547,put-down,1,knife,4,put down knife
9515,P02_118,11550,11585,pick-up,0,lid,6,pick up lid
9516,P02_118,11580,11627,cover-with,36,blender,82,cover blender with lid
9517,P02_118,11646,11957,turn-on,6,blender,82,turn on blender
9518,P02_118,11936,12022,turn-off,8,blender,82,turn off blender
9519,P02_118,906,1023,pick-up,0,butter,78,pick up butter
9520,P02_118,12055,12099,remove,12,lid,6,remove blender lid
9521,P02_118,12122,12184,pick-up,0,knife,4,pick up knife
9522,P02_118,12188,12431,stir-in,10,pistachio,133,stir pistachio in blender
9523,P02_118,12436,12483,put-down,1,knife,4,put down knife
9524,P02_118,12486,12631,put-on,1,lid,6,put lid on blender
9525,P02_118,12748,12821,pick-up,0,pan,5,pick up pan
9526,P02_118,12807,12893,pick-up,0,pan,5,pick up pan
9527,P02_118,12913,12967,put-on,1,pan:first,5,put first pan on second pan
9528,P02_118,12971,13022,put-on,1,pan,5,put pans on stove
9529,P02_118,13109,13169,pick-up,0,bowl,7,pick up bowl
9530,P02_118,1016,1116,close,4,fridge,12,close fridge
9531,P02_118,13250,13483,put-on,1,bowl,7,put bowl on processor
9532,P02_118,13533,13612,pick-up,0,cover:processor,89,pick up processor cover
9533,P02_118,13606,13841,put-down,1,cover:processor,89,put down processor cover
9534,P02_118,13822,13869,lock,86,cover:processor,89,lock processor cover
9535,P02_118,13953,14007,pick-up,0,plate,2,pick up plate
9536,P02_118,14034,14076,pick-up,0,plate,2,pick up plate
9537,P02_118,14122,14188,pick-up,0,plate,2,pick up plate
9538,P02_118,14259,14297,open,3,cupboard,3,open cupboard
9539,P02_118,14313,14500,put-in,5,plate,2,put plates in cupboard
9540,P02_118,14563,14622,pick-up,0,mug,13,pick up mug
9541,P02_118,1109,1216,put-down,1,butter,78,put down butter
9542,P02_118,14630,14684,open,3,cupboard,3,open cupboard
9543,P02_118,14682,14721,put-in,5,mug,13,put mug in cupboard
9544,P02_118,14765,14804,pick-up,0,glass,10,pick up glass
9545,P02_118,14803,14836,put-in,5,glass,10,put glass in cupboard
9546,P02_118,14841,14891,close,4,cupboard,3,close cupboard
9547,P02_118,14887,14937,pick-up,0,plate,2,pick up plate
9548,P02_118,14938,15144,put-in,5,plate,2,put plate in cupboard
9549,P02_118,15222,15263,close,4,cupboard,3,close cupboard
9550,P02_118,15340,15401,pick-up,0,tongs,142,pick up tongs
9551,P02_118,15388,15425,pick-up,0,spoon:wooden,1,pick up wooden spoon
9552,P02_119,156,189,put-down,1,paper,49,put down paper
9553,P02_119,209,272,open,3,cupboard,3,open cupboard
9554,P02_119,1694,1738,put-down,1,glass,10,put down glass
9555,P02_119,1805,1851,open,3,drawer,8,open drawer
9556,P02_119,1864,1914,pick-up,0,spoon,1,pick up spoon
9557,P02_119,1913,1943,close,4,drawer,8,close drawer
9558,P02_119,1977,2000,hold,34,bowl,7,hold bowl
9559,P02_119,2003,2331,soften,49,butter,78,soften butter using spoon
9560,P02_119,277,330,pick-up,0,glass,10,pick up glass
9561,P02_119,329,366,close,4,cupboard,3,close cupboard
9562,P02_119,368,488,put-down,1,glass,10,put down glass
9563,P02_119,517,577,open,3,jar:sugar,40,open sugar jar
9564,P02_119,728,1315,pour-from,9,sugar,102,pour sugar from jar into glass
9565,P02_119,1267,1380,put-down,1,jar:sugar,40,put down sugar jar
9566,P02_119,1384,1427,pick-up,0,glass,10,pick up glass
9567,P02_119,1425,1575,pour-into,9,sugar,102,pour sugar into bowl
9588,P02_120,167,224,hold,34,bowl,7,hold bowl
9589,P02_120,166,2191,mix-with,10,butter,78,mix butter with sugar
9590,P02_120,2838,2951,crack,30,egg,53,crack egg
9591,P02_120,17196,17700,hold,34,spoon,1,hold spoon
9592,P02_120,18040,18092,put-in,5,spoon,1,put spoon in glass
9593,P02_120,18823,18844,turn-off,8,blender,82,turn off blender
9594,P02_120,18847,18891,rest-onto,1,blender,82,rest blender onto side of bowl
9595,P02_120,19011,19084,check,24,recipe,149,check recipe
9596,P02_120,19139,19190,remove-from,12,lid,6,remove lid from blender
9597,P02_120,19187,19277,unlock-from,91,blender,82,unlock blender from processor
9598,P02_120,19271,19305,pick-up,0,blender,82,pick up blender
9599,P02_120,19307,19343,remove,12,cover:blender,89,remove blender cover
9600,P02_120,19419,19477,put-down,1,cover,89,put down cover
9601,P02_120,2982,3035,open,3,bin:compost,36,open compost bin
9602,P02_120,19543,19904,pour-from,9,pistachio,133,pour pistachio from blender onto bowl
9603,P02_120,19525,19585,turn-on,6,blender:hand,82,turn on hand blender
9604,P02_120,19575,20182,blend,10,ingredient,34,blend ingredients
9605,P02_120,20139,20297,pour-from,9,pistachio,133,pour pistachio from blender onto bowl
9606,P02_120,20297,20920,blend,10,ingredient,34,blend ingredients
9607,P02_120,20901,20971,turn-off,8,blender,82,turn off blender
9608,P02_120,21012,21124,rest-on,1,blender,82,rest blender on side of bowl
9609,P02_120,21112,21183,turn,23,blender,82,turn blender upside down
9610,P02_120,21177,21814,shake,15,blender,82,shake blender so pistachio falls into bowl
9611,P02_120,22022,22107,put-down,1,blender,82,put down blender next to sink
9612,P02_120,3040,3073,throw,13,eggshell,141,throw eggshells
9613,P02_120,22223,22285,pick-up,0,blender:hand,82,pick up hand blender
9614,P02_120,22232,22301,turn-on,6,blender:hand,82,turn on hand blender
9615,P02_120,22303,23592,blend,10,ingredient,34,blend ingredients
9616,P02_120,23579,23612,turn-off,8,blender,82,turn off blender
9617,P02_120,23590,23641,rest-on,1,blender,82,rest blender on side of bowl
9618,P02_120,23746,23793,pick-up,0,bag:flour,19,pick up flour bag
9619,P02_120,23798,23940,open,3,bag:flour,19,open flour bag
9620,P02_120,23928,24395,pour-from,9,flour,75,pour flour from bag into glass
9621,P02_120,24392,24679,close,4,bag:flour,19,close flour bag
9622,P02_120,24658,24707,put-down,1,bag:flour,19,put down flour bag
9623,P02_120,3073,3091,close,4,bin:compost,36,close compost bin
9624,P02_120,24736,24820,move,11,jar:sugar,40,move sugar jar
9625,P02_120,24750,24785,pick-up,0,blender,82,pick up blender
9626,P02_120,24776,24797,turn-on,6,blender:hand,82,turn on hand blender
9627,P02_120,24794,24813,pick-up,0,glass,10,pick up glass
9628,P02_120,24798,24891,pour-from,9,flour,75,pour flour from glass onto bowl
9629,P02_120,24892,25337,blend,10,ingredient,34,blend ingredients
9630,P02_120,25338,25413,pour-from,9,flour,75,pour flour from glass into bowl
9631,P02_120,25410,25768,blend,10,ingredient,34,blend ingredients
9632,P02_120,25749,25856,pour-from,9,flour,75,pour flour from glass into bowl
9633,P02_120,25851,26149,blend,10,ingredient,34,blend ingredients
9634,P02_120,3103,3130,hold,34,bowl,7,hold bowl
9635,P02_120,26149,26217,put-down,1,glass,10,put down glass
9636,P02_120,26215,26245,hold,34,bowl,7,hold bowl
9637,P02_120,26308,26353,turn-off,8,blender:hand,82,turn off hand blender
9638,P02_120,26473,26520,turn-on,6,blender:hand,82,turn on hand blender
9639,P02_120,26525,26820,blend,10,ingredient,34,blend ingredients
9640,P02_120,26826,26983,turn-off,8,blender:hand,82,turn off hand blender
